sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
5438	unexpected	2719	2719	smiles	obj_rel_no_comp_across	the consultant the assistants like smile	5
5439	expected	2720	2720	is	obj_rel_no_comp_across	the consultant the assistants like is tall	5
5440	unexpected	2720	2720	is	obj_rel_no_comp_across	the consultant the assistants like are tall	5
5441	expected	2721	2721	is	obj_rel_no_comp_across	the consultant the assistants like is old	5
5442	unexpected	2721	2721	is	obj_rel_no_comp_across	the consultant the assistants like are old	5
5443	expected	2722	2722	is	obj_rel_no_comp_across	the consultant the assistants like is young	5
5444	unexpected	2722	2722	is	obj_rel_no_comp_across	the consultant the assistants like are young	5
5445	expected	2723	2723	is	obj_rel_no_comp_across	the consultant the assistants like is short	5
5446	unexpected	2723	2723	is	obj_rel_no_comp_across	the consultant the assistants like are short	5
5447	expected	2724	2724	laughs	obj_rel_no_comp_across	the consultant the assistants admire laughs	5
5448	unexpected	2724	2724	laughs	obj_rel_no_comp_across	the consultant the assistants admire laugh	5
5449	expected	2725	2725	swims	obj_rel_no_comp_across	the consultant the assistants admire swims	5
5450	unexpected	2725	2725	swims	obj_rel_no_comp_across	the consultant the assistants admire swim	5
5451	expected	2726	2726	smiles	obj_rel_no_comp_across	the consultant the assistants admire smiles	5
5452	unexpected	2726	2726	smiles	obj_rel_no_comp_across	the consultant the assistants admire smile	5
5453	expected	2727	2727	is	obj_rel_no_comp_across	the consultant the assistants admire is tall	5
5454	unexpected	2727	2727	is	obj_rel_no_comp_across	the consultant the assistants admire are tall	5
5455	expected	2728	2728	is	obj_rel_no_comp_across	the consultant the assistants admire is old	5
5456	unexpected	2728	2728	is	obj_rel_no_comp_across	the consultant the assistants admire are old	5
5457	expected	2729	2729	is	obj_rel_no_comp_across	the consultant the assistants admire is young	5
5458	unexpected	2729	2729	is	obj_rel_no_comp_across	the consultant the assistants admire are young	5
5459	expected	2730	2730	is	obj_rel_no_comp_across	the consultant the assistants admire is short	5
5460	unexpected	2730	2730	is	obj_rel_no_comp_across	the consultant the assistants admire are short	5
5461	expected	2731	2731	laughs	obj_rel_no_comp_across	the consultant the assistants hate laughs	5
5462	unexpected	2731	2731	laughs	obj_rel_no_comp_across	the consultant the assistants hate laugh	5
5463	expected	2732	2732	swims	obj_rel_no_comp_across	the consultant the assistants hate swims	5
5464	unexpected	2732	2732	swims	obj_rel_no_comp_across	the consultant the assistants hate swim	5
5465	expected	2733	2733	smiles	obj_rel_no_comp_across	the consultant the assistants hate smiles	5
5466	unexpected	2733	2733	smiles	obj_rel_no_comp_across	the consultant the assistants hate smile	5
5467	expected	2734	2734	is	obj_rel_no_comp_across	the consultant the assistants hate is tall	5
5468	unexpected	2734	2734	is	obj_rel_no_comp_across	the consultant the assistants hate are tall	5
5469	expected	2735	2735	is	obj_rel_no_comp_across	the consultant the assistants hate is old	5
5470	unexpected	2735	2735	is	obj_rel_no_comp_across	the consultant the assistants hate are old	5
5471	expected	2736	2736	is	obj_rel_no_comp_across	the consultant the assistants hate is young	5
5472	unexpected	2736	2736	is	obj_rel_no_comp_across	the consultant the assistants hate are young	5
5473	expected	2737	2737	is	obj_rel_no_comp_across	the consultant the assistants hate is short	5
5474	unexpected	2737	2737	is	obj_rel_no_comp_across	the consultant the assistants hate are short	5
5475	expected	2738	2738	laughs	obj_rel_no_comp_across	the consultant the assistants love laughs	5
5476	unexpected	2738	2738	laughs	obj_rel_no_comp_across	the consultant the assistants love laugh	5
5477	expected	2739	2739	swims	obj_rel_no_comp_across	the consultant the assistants love swims	5
5478	unexpected	2739	2739	swims	obj_rel_no_comp_across	the consultant the assistants love swim	5
5479	expected	2740	2740	smiles	obj_rel_no_comp_across	the consultant the assistants love smiles	5
5480	unexpected	2740	2740	smiles	obj_rel_no_comp_across	the consultant the assistants love smile	5
5481	expected	2741	2741	is	obj_rel_no_comp_across	the consultant the assistants love is tall	5
5482	unexpected	2741	2741	is	obj_rel_no_comp_across	the consultant the assistants love are tall	5
5483	expected	2742	2742	is	obj_rel_no_comp_across	the consultant the assistants love is old	5
5484	unexpected	2742	2742	is	obj_rel_no_comp_across	the consultant the assistants love are old	5
5485	expected	2743	2743	is	obj_rel_no_comp_across	the consultant the assistants love is young	5
5486	unexpected	2743	2743	is	obj_rel_no_comp_across	the consultant the assistants love are young	5
5487	expected	2744	2744	is	obj_rel_no_comp_across	the consultant the assistants love is short	5
5488	unexpected	2744	2744	is	obj_rel_no_comp_across	the consultant the assistants love are short	5
5489	expected	2745	2745	laughs	obj_rel_no_comp_across	the consultant the executives like laughs	5
5490	unexpected	2745	2745	laughs	obj_rel_no_comp_across	the consultant the executives like laugh	5
5491	expected	2746	2746	swims	obj_rel_no_comp_across	the consultant the executives like swims	5
5492	unexpected	2746	2746	swims	obj_rel_no_comp_across	the consultant the executives like swim	5
5493	expected	2747	2747	smiles	obj_rel_no_comp_across	the consultant the executives like smiles	5
5494	unexpected	2747	2747	smiles	obj_rel_no_comp_across	the consultant the executives like smile	5
5495	expected	2748	2748	is	obj_rel_no_comp_across	the consultant the executives like is tall	5
5496	unexpected	2748	2748	is	obj_rel_no_comp_across	the consultant the executives like are tall	5
5497	expected	2749	2749	is	obj_rel_no_comp_across	the consultant the executives like is old	5
5498	unexpected	2749	2749	is	obj_rel_no_comp_across	the consultant the executives like are old	5
5499	expected	2750	2750	is	obj_rel_no_comp_across	the consultant the executives like is young	5
5500	unexpected	2750	2750	is	obj_rel_no_comp_across	the consultant the executives like are young	5
5501	expected	2751	2751	is	obj_rel_no_comp_across	the consultant the executives like is short	5
5502	unexpected	2751	2751	is	obj_rel_no_comp_across	the consultant the executives like are short	5
5503	expected	2752	2752	laughs	obj_rel_no_comp_across	the consultant the executives admire laughs	5
5504	unexpected	2752	2752	laughs	obj_rel_no_comp_across	the consultant the executives admire laugh	5
5505	expected	2753	2753	swims	obj_rel_no_comp_across	the consultant the executives admire swims	5
5506	unexpected	2753	2753	swims	obj_rel_no_comp_across	the consultant the executives admire swim	5
5507	expected	2754	2754	smiles	obj_rel_no_comp_across	the consultant the executives admire smiles	5
5508	unexpected	2754	2754	smiles	obj_rel_no_comp_across	the consultant the executives admire smile	5
5509	expected	2755	2755	is	obj_rel_no_comp_across	the consultant the executives admire is tall	5
5510	unexpected	2755	2755	is	obj_rel_no_comp_across	the consultant the executives admire are tall	5
5511	expected	2756	2756	is	obj_rel_no_comp_across	the consultant the executives admire is old	5
5512	unexpected	2756	2756	is	obj_rel_no_comp_across	the consultant the executives admire are old	5
5513	expected	2757	2757	is	obj_rel_no_comp_across	the consultant the executives admire is young	5
5514	unexpected	2757	2757	is	obj_rel_no_comp_across	the consultant the executives admire are young	5
5515	expected	2758	2758	is	obj_rel_no_comp_across	the consultant the executives admire is short	5
5516	unexpected	2758	2758	is	obj_rel_no_comp_across	the consultant the executives admire are short	5
5517	expected	2759	2759	laughs	obj_rel_no_comp_across	the consultant the executives hate laughs	5
5518	unexpected	2759	2759	laughs	obj_rel_no_comp_across	the consultant the executives hate laugh	5
5519	expected	2760	2760	swims	obj_rel_no_comp_across	the consultant the executives hate swims	5
5520	unexpected	2760	2760	swims	obj_rel_no_comp_across	the consultant the executives hate swim	5
5521	expected	2761	2761	smiles	obj_rel_no_comp_across	the consultant the executives hate smiles	5
5522	unexpected	2761	2761	smiles	obj_rel_no_comp_across	the consultant the executives hate smile	5
5523	expected	2762	2762	is	obj_rel_no_comp_across	the consultant the executives hate is tall	5
5524	unexpected	2762	2762	is	obj_rel_no_comp_across	the consultant the executives hate are tall	5
5525	expected	2763	2763	is	obj_rel_no_comp_across	the consultant the executives hate is old	5
5526	unexpected	2763	2763	is	obj_rel_no_comp_across	the consultant the executives hate are old	5
5527	expected	2764	2764	is	obj_rel_no_comp_across	the consultant the executives hate is young	5
5528	unexpected	2764	2764	is	obj_rel_no_comp_across	the consultant the executives hate are young	5
5529	expected	2765	2765	is	obj_rel_no_comp_across	the consultant the executives hate is short	5
5530	unexpected	2765	2765	is	obj_rel_no_comp_across	the consultant the executives hate are short	5
5531	expected	2766	2766	laughs	obj_rel_no_comp_across	the consultant the executives love laughs	5
5532	unexpected	2766	2766	laughs	obj_rel_no_comp_across	the consultant the executives love laugh	5
5533	expected	2767	2767	swims	obj_rel_no_comp_across	the consultant the executives love swims	5
5534	unexpected	2767	2767	swims	obj_rel_no_comp_across	the consultant the executives love swim	5
5535	expected	2768	2768	smiles	obj_rel_no_comp_across	the consultant the executives love smiles	5
5536	unexpected	2768	2768	smiles	obj_rel_no_comp_across	the consultant the executives love smile	5
5537	expected	2769	2769	is	obj_rel_no_comp_across	the consultant the executives love is tall	5
5538	unexpected	2769	2769	is	obj_rel_no_comp_across	the consultant the executives love are tall	5
5539	expected	2770	2770	is	obj_rel_no_comp_across	the consultant the executives love is old	5
5540	unexpected	2770	2770	is	obj_rel_no_comp_across	the consultant the executives love are old	5
5541	expected	2771	2771	is	obj_rel_no_comp_across	the consultant the executives love is young	5
5542	unexpected	2771	2771	is	obj_rel_no_comp_across	the consultant the executives love are young	5
5543	expected	2772	2772	is	obj_rel_no_comp_across	the consultant the executives love is short	5
5544	unexpected	2772	2772	is	obj_rel_no_comp_across	the consultant the executives love are short	5
5545	expected	2773	2773	laughs	obj_rel_no_comp_across	the consultant the parents like laughs	5
5546	unexpected	2773	2773	laughs	obj_rel_no_comp_across	the consultant the parents like laugh	5
5547	expected	2774	2774	swims	obj_rel_no_comp_across	the consultant the parents like swims	5
5548	unexpected	2774	2774	swims	obj_rel_no_comp_across	the consultant the parents like swim	5
5549	expected	2775	2775	smiles	obj_rel_no_comp_across	the consultant the parents like smiles	5
5550	unexpected	2775	2775	smiles	obj_rel_no_comp_across	the consultant the parents like smile	5
5551	expected	2776	2776	is	obj_rel_no_comp_across	the consultant the parents like is tall	5
5552	unexpected	2776	2776	is	obj_rel_no_comp_across	the consultant the parents like are tall	5
5553	expected	2777	2777	is	obj_rel_no_comp_across	the consultant the parents like is old	5
5554	unexpected	2777	2777	is	obj_rel_no_comp_across	the consultant the parents like are old	5
5555	expected	2778	2778	is	obj_rel_no_comp_across	the consultant the parents like is young	5
5556	unexpected	2778	2778	is	obj_rel_no_comp_across	the consultant the parents like are young	5
5557	expected	2779	2779	is	obj_rel_no_comp_across	the consultant the parents like is short	5
5558	unexpected	2779	2779	is	obj_rel_no_comp_across	the consultant the parents like are short	5
5559	expected	2780	2780	laughs	obj_rel_no_comp_across	the consultant the parents admire laughs	5
5560	unexpected	2780	2780	laughs	obj_rel_no_comp_across	the consultant the parents admire laugh	5
5561	expected	2781	2781	swims	obj_rel_no_comp_across	the consultant the parents admire swims	5
5562	unexpected	2781	2781	swims	obj_rel_no_comp_across	the consultant the parents admire swim	5
5563	expected	2782	2782	smiles	obj_rel_no_comp_across	the consultant the parents admire smiles	5
5564	unexpected	2782	2782	smiles	obj_rel_no_comp_across	the consultant the parents admire smile	5
5565	expected	2783	2783	is	obj_rel_no_comp_across	the consultant the parents admire is tall	5
5566	unexpected	2783	2783	is	obj_rel_no_comp_across	the consultant the parents admire are tall	5
5567	expected	2784	2784	is	obj_rel_no_comp_across	the consultant the parents admire is old	5
5568	unexpected	2784	2784	is	obj_rel_no_comp_across	the consultant the parents admire are old	5
5569	expected	2785	2785	is	obj_rel_no_comp_across	the consultant the parents admire is young	5
5570	unexpected	2785	2785	is	obj_rel_no_comp_across	the consultant the parents admire are young	5
5571	expected	2786	2786	is	obj_rel_no_comp_across	the consultant the parents admire is short	5
5572	unexpected	2786	2786	is	obj_rel_no_comp_across	the consultant the parents admire are short	5
5573	expected	2787	2787	laughs	obj_rel_no_comp_across	the consultant the parents hate laughs	5
5574	unexpected	2787	2787	laughs	obj_rel_no_comp_across	the consultant the parents hate laugh	5
5575	expected	2788	2788	swims	obj_rel_no_comp_across	the consultant the parents hate swims	5
5576	unexpected	2788	2788	swims	obj_rel_no_comp_across	the consultant the parents hate swim	5
5577	expected	2789	2789	smiles	obj_rel_no_comp_across	the consultant the parents hate smiles	5
5578	unexpected	2789	2789	smiles	obj_rel_no_comp_across	the consultant the parents hate smile	5
5579	expected	2790	2790	is	obj_rel_no_comp_across	the consultant the parents hate is tall	5
5580	unexpected	2790	2790	is	obj_rel_no_comp_across	the consultant the parents hate are tall	5
5581	expected	2791	2791	is	obj_rel_no_comp_across	the consultant the parents hate is old	5
5582	unexpected	2791	2791	is	obj_rel_no_comp_across	the consultant the parents hate are old	5
5583	expected	2792	2792	is	obj_rel_no_comp_across	the consultant the parents hate is young	5
5584	unexpected	2792	2792	is	obj_rel_no_comp_across	the consultant the parents hate are young	5
5585	expected	2793	2793	is	obj_rel_no_comp_across	the consultant the parents hate is short	5
5586	unexpected	2793	2793	is	obj_rel_no_comp_across	the consultant the parents hate are short	5
5587	expected	2794	2794	laughs	obj_rel_no_comp_across	the consultant the parents love laughs	5
5588	unexpected	2794	2794	laughs	obj_rel_no_comp_across	the consultant the parents love laugh	5
5589	expected	2795	2795	swims	obj_rel_no_comp_across	the consultant the parents love swims	5
5590	unexpected	2795	2795	swims	obj_rel_no_comp_across	the consultant the parents love swim	5
5591	expected	2796	2796	smiles	obj_rel_no_comp_across	the consultant the parents love smiles	5
5592	unexpected	2796	2796	smiles	obj_rel_no_comp_across	the consultant the parents love smile	5
5593	expected	2797	2797	is	obj_rel_no_comp_across	the consultant the parents love is tall	5
5594	unexpected	2797	2797	is	obj_rel_no_comp_across	the consultant the parents love are tall	5
5595	expected	2798	2798	is	obj_rel_no_comp_across	the consultant the parents love is old	5
5596	unexpected	2798	2798	is	obj_rel_no_comp_across	the consultant the parents love are old	5
5597	expected	2799	2799	is	obj_rel_no_comp_across	the consultant the parents love is young	5
5598	unexpected	2799	2799	is	obj_rel_no_comp_across	the consultant the parents love are young	5
5599	expected	2800	2800	is	obj_rel_no_comp_across	the consultant the parents love is short	5
5600	unexpected	2800	2800	is	obj_rel_no_comp_across	the consultant the parents love are short	5
5601	expected	2801	2801	laugh	obj_rel_no_comp_across	the authors the guard likes laugh	5
5602	unexpected	2801	2801	laugh	obj_rel_no_comp_across	the authors the guard likes laughs	5
5603	expected	2802	2802	swim	obj_rel_no_comp_across	the authors the guard likes swim	5
5604	unexpected	2802	2802	swim	obj_rel_no_comp_across	the authors the guard likes swims	5
5605	expected	2803	2803	smile	obj_rel_no_comp_across	the authors the guard likes smile	5
5606	unexpected	2803	2803	smile	obj_rel_no_comp_across	the authors the guard likes smiles	5
5607	expected	2804	2804	are	obj_rel_no_comp_across	the authors the guard likes are tall	5
5608	unexpected	2804	2804	are	obj_rel_no_comp_across	the authors the guard likes is tall	5
5609	expected	2805	2805	are	obj_rel_no_comp_across	the authors the guard likes are old	5
5610	unexpected	2805	2805	are	obj_rel_no_comp_across	the authors the guard likes is old	5
5611	expected	2806	2806	are	obj_rel_no_comp_across	the authors the guard likes are young	5
5612	unexpected	2806	2806	are	obj_rel_no_comp_across	the authors the guard likes is young	5
5613	expected	2807	2807	are	obj_rel_no_comp_across	the authors the guard likes are short	5
5614	unexpected	2807	2807	are	obj_rel_no_comp_across	the authors the guard likes is short	5
5615	expected	2808	2808	laugh	obj_rel_no_comp_across	the authors the guard admires laugh	5
5616	unexpected	2808	2808	laugh	obj_rel_no_comp_across	the authors the guard admires laughs	5
5617	expected	2809	2809	swim	obj_rel_no_comp_across	the authors the guard admires swim	5
5618	unexpected	2809	2809	swim	obj_rel_no_comp_across	the authors the guard admires swims	5
5619	expected	2810	2810	smile	obj_rel_no_comp_across	the authors the guard admires smile	5
5620	unexpected	2810	2810	smile	obj_rel_no_comp_across	the authors the guard admires smiles	5
5621	expected	2811	2811	are	obj_rel_no_comp_across	the authors the guard admires are tall	5
5622	unexpected	2811	2811	are	obj_rel_no_comp_across	the authors the guard admires is tall	5
5623	expected	2812	2812	are	obj_rel_no_comp_across	the authors the guard admires are old	5
5624	unexpected	2812	2812	are	obj_rel_no_comp_across	the authors the guard admires is old	5
5625	expected	2813	2813	are	obj_rel_no_comp_across	the authors the guard admires are young	5
5626	unexpected	2813	2813	are	obj_rel_no_comp_across	the authors the guard admires is young	5
5627	expected	2814	2814	are	obj_rel_no_comp_across	the authors the guard admires are short	5
5628	unexpected	2814	2814	are	obj_rel_no_comp_across	the authors the guard admires is short	5
5629	expected	2815	2815	laugh	obj_rel_no_comp_across	the authors the guard hates laugh	5
5630	unexpected	2815	2815	laugh	obj_rel_no_comp_across	the authors the guard hates laughs	5
5631	expected	2816	2816	swim	obj_rel_no_comp_across	the authors the guard hates swim	5
5632	unexpected	2816	2816	swim	obj_rel_no_comp_across	the authors the guard hates swims	5
5633	expected	2817	2817	smile	obj_rel_no_comp_across	the authors the guard hates smile	5
5634	unexpected	2817	2817	smile	obj_rel_no_comp_across	the authors the guard hates smiles	5
5635	expected	2818	2818	are	obj_rel_no_comp_across	the authors the guard hates are tall	5
5636	unexpected	2818	2818	are	obj_rel_no_comp_across	the authors the guard hates is tall	5
5637	expected	2819	2819	are	obj_rel_no_comp_across	the authors the guard hates are old	5
5638	unexpected	2819	2819	are	obj_rel_no_comp_across	the authors the guard hates is old	5
5639	expected	2820	2820	are	obj_rel_no_comp_across	the authors the guard hates are young	5
5640	unexpected	2820	2820	are	obj_rel_no_comp_across	the authors the guard hates is young	5
5641	expected	2821	2821	are	obj_rel_no_comp_across	the authors the guard hates are short	5
5642	unexpected	2821	2821	are	obj_rel_no_comp_across	the authors the guard hates is short	5
5643	expected	2822	2822	laugh	obj_rel_no_comp_across	the authors the guard loves laugh	5
5644	unexpected	2822	2822	laugh	obj_rel_no_comp_across	the authors the guard loves laughs	5
5645	expected	2823	2823	swim	obj_rel_no_comp_across	the authors the guard loves swim	5
5646	unexpected	2823	2823	swim	obj_rel_no_comp_across	the authors the guard loves swims	5
5647	expected	2824	2824	smile	obj_rel_no_comp_across	the authors the guard loves smile	5
5648	unexpected	2824	2824	smile	obj_rel_no_comp_across	the authors the guard loves smiles	5
5649	expected	2825	2825	are	obj_rel_no_comp_across	the authors the guard loves are tall	5
5650	unexpected	2825	2825	are	obj_rel_no_comp_across	the authors the guard loves is tall	5
5651	expected	2826	2826	are	obj_rel_no_comp_across	the authors the guard loves are old	5
5652	unexpected	2826	2826	are	obj_rel_no_comp_across	the authors the guard loves is old	5
5653	expected	2827	2827	are	obj_rel_no_comp_across	the authors the guard loves are young	5
5654	unexpected	2827	2827	are	obj_rel_no_comp_across	the authors the guard loves is young	5
5655	expected	2828	2828	are	obj_rel_no_comp_across	the authors the guard loves are short	5
5656	unexpected	2828	2828	are	obj_rel_no_comp_across	the authors the guard loves is short	5
5657	expected	2829	2829	laugh	obj_rel_no_comp_across	the authors the chef likes laugh	5
5658	unexpected	2829	2829	laugh	obj_rel_no_comp_across	the authors the chef likes laughs	5
5659	expected	2830	2830	swim	obj_rel_no_comp_across	the authors the chef likes swim	5
5660	unexpected	2830	2830	swim	obj_rel_no_comp_across	the authors the chef likes swims	5
5661	expected	2831	2831	smile	obj_rel_no_comp_across	the authors the chef likes smile	5
5662	unexpected	2831	2831	smile	obj_rel_no_comp_across	the authors the chef likes smiles	5
5663	expected	2832	2832	are	obj_rel_no_comp_across	the authors the chef likes are tall	5
5664	unexpected	2832	2832	are	obj_rel_no_comp_across	the authors the chef likes is tall	5
5665	expected	2833	2833	are	obj_rel_no_comp_across	the authors the chef likes are old	5
5666	unexpected	2833	2833	are	obj_rel_no_comp_across	the authors the chef likes is old	5
5667	expected	2834	2834	are	obj_rel_no_comp_across	the authors the chef likes are young	5
5668	unexpected	2834	2834	are	obj_rel_no_comp_across	the authors the chef likes is young	5
5669	expected	2835	2835	are	obj_rel_no_comp_across	the authors the chef likes are short	5
5670	unexpected	2835	2835	are	obj_rel_no_comp_across	the authors the chef likes is short	5
5671	expected	2836	2836	laugh	obj_rel_no_comp_across	the authors the chef admires laugh	5
5672	unexpected	2836	2836	laugh	obj_rel_no_comp_across	the authors the chef admires laughs	5
5673	expected	2837	2837	swim	obj_rel_no_comp_across	the authors the chef admires swim	5
5674	unexpected	2837	2837	swim	obj_rel_no_comp_across	the authors the chef admires swims	5
5675	expected	2838	2838	smile	obj_rel_no_comp_across	the authors the chef admires smile	5
5676	unexpected	2838	2838	smile	obj_rel_no_comp_across	the authors the chef admires smiles	5
5677	expected	2839	2839	are	obj_rel_no_comp_across	the authors the chef admires are tall	5
5678	unexpected	2839	2839	are	obj_rel_no_comp_across	the authors the chef admires is tall	5
5679	expected	2840	2840	are	obj_rel_no_comp_across	the authors the chef admires are old	5
5680	unexpected	2840	2840	are	obj_rel_no_comp_across	the authors the chef admires is old	5
5681	expected	2841	2841	are	obj_rel_no_comp_across	the authors the chef admires are young	5
5682	unexpected	2841	2841	are	obj_rel_no_comp_across	the authors the chef admires is young	5
5683	expected	2842	2842	are	obj_rel_no_comp_across	the authors the chef admires are short	5
5684	unexpected	2842	2842	are	obj_rel_no_comp_across	the authors the chef admires is short	5
5685	expected	2843	2843	laugh	obj_rel_no_comp_across	the authors the chef hates laugh	5
5686	unexpected	2843	2843	laugh	obj_rel_no_comp_across	the authors the chef hates laughs	5
5687	expected	2844	2844	swim	obj_rel_no_comp_across	the authors the chef hates swim	5
5688	unexpected	2844	2844	swim	obj_rel_no_comp_across	the authors the chef hates swims	5
5689	expected	2845	2845	smile	obj_rel_no_comp_across	the authors the chef hates smile	5
5690	unexpected	2845	2845	smile	obj_rel_no_comp_across	the authors the chef hates smiles	5
5691	expected	2846	2846	are	obj_rel_no_comp_across	the authors the chef hates are tall	5
5692	unexpected	2846	2846	are	obj_rel_no_comp_across	the authors the chef hates is tall	5
5693	expected	2847	2847	are	obj_rel_no_comp_across	the authors the chef hates are old	5
5694	unexpected	2847	2847	are	obj_rel_no_comp_across	the authors the chef hates is old	5
5695	expected	2848	2848	are	obj_rel_no_comp_across	the authors the chef hates are young	5
5696	unexpected	2848	2848	are	obj_rel_no_comp_across	the authors the chef hates is young	5
5697	expected	2849	2849	are	obj_rel_no_comp_across	the authors the chef hates are short	5
5698	unexpected	2849	2849	are	obj_rel_no_comp_across	the authors the chef hates is short	5
5699	expected	2850	2850	laugh	obj_rel_no_comp_across	the authors the chef loves laugh	5
5700	unexpected	2850	2850	laugh	obj_rel_no_comp_across	the authors the chef loves laughs	5
5701	expected	2851	2851	swim	obj_rel_no_comp_across	the authors the chef loves swim	5
5702	unexpected	2851	2851	swim	obj_rel_no_comp_across	the authors the chef loves swims	5
5703	expected	2852	2852	smile	obj_rel_no_comp_across	the authors the chef loves smile	5
5704	unexpected	2852	2852	smile	obj_rel_no_comp_across	the authors the chef loves smiles	5
5705	expected	2853	2853	are	obj_rel_no_comp_across	the authors the chef loves are tall	5
5706	unexpected	2853	2853	are	obj_rel_no_comp_across	the authors the chef loves is tall	5
5707	expected	2854	2854	are	obj_rel_no_comp_across	the authors the chef loves are old	5
5708	unexpected	2854	2854	are	obj_rel_no_comp_across	the authors the chef loves is old	5
5709	expected	2855	2855	are	obj_rel_no_comp_across	the authors the chef loves are young	5
5710	unexpected	2855	2855	are	obj_rel_no_comp_across	the authors the chef loves is young	5
5711	expected	2856	2856	are	obj_rel_no_comp_across	the authors the chef loves are short	5
5712	unexpected	2856	2856	are	obj_rel_no_comp_across	the authors the chef loves is short	5
5713	expected	2857	2857	laugh	obj_rel_no_comp_across	the authors the architect likes laugh	5
5714	unexpected	2857	2857	laugh	obj_rel_no_comp_across	the authors the architect likes laughs	5
5715	expected	2858	2858	swim	obj_rel_no_comp_across	the authors the architect likes swim	5
5716	unexpected	2858	2858	swim	obj_rel_no_comp_across	the authors the architect likes swims	5
5717	expected	2859	2859	smile	obj_rel_no_comp_across	the authors the architect likes smile	5
5718	unexpected	2859	2859	smile	obj_rel_no_comp_across	the authors the architect likes smiles	5
5719	expected	2860	2860	are	obj_rel_no_comp_across	the authors the architect likes are tall	5
5720	unexpected	2860	2860	are	obj_rel_no_comp_across	the authors the architect likes is tall	5
5721	expected	2861	2861	are	obj_rel_no_comp_across	the authors the architect likes are old	5
5722	unexpected	2861	2861	are	obj_rel_no_comp_across	the authors the architect likes is old	5
5723	expected	2862	2862	are	obj_rel_no_comp_across	the authors the architect likes are young	5
5724	unexpected	2862	2862	are	obj_rel_no_comp_across	the authors the architect likes is young	5
5725	expected	2863	2863	are	obj_rel_no_comp_across	the authors the architect likes are short	5
5726	unexpected	2863	2863	are	obj_rel_no_comp_across	the authors the architect likes is short	5
5727	expected	2864	2864	laugh	obj_rel_no_comp_across	the authors the architect admires laugh	5
5728	unexpected	2864	2864	laugh	obj_rel_no_comp_across	the authors the architect admires laughs	5
5729	expected	2865	2865	swim	obj_rel_no_comp_across	the authors the architect admires swim	5
5730	unexpected	2865	2865	swim	obj_rel_no_comp_across	the authors the architect admires swims	5
5731	expected	2866	2866	smile	obj_rel_no_comp_across	the authors the architect admires smile	5
5732	unexpected	2866	2866	smile	obj_rel_no_comp_across	the authors the architect admires smiles	5
5733	expected	2867	2867	are	obj_rel_no_comp_across	the authors the architect admires are tall	5
5734	unexpected	2867	2867	are	obj_rel_no_comp_across	the authors the architect admires is tall	5
5735	expected	2868	2868	are	obj_rel_no_comp_across	the authors the architect admires are old	5
5736	unexpected	2868	2868	are	obj_rel_no_comp_across	the authors the architect admires is old	5
5737	expected	2869	2869	are	obj_rel_no_comp_across	the authors the architect admires are young	5
5738	unexpected	2869	2869	are	obj_rel_no_comp_across	the authors the architect admires is young	5
5739	expected	2870	2870	are	obj_rel_no_comp_across	the authors the architect admires are short	5
5740	unexpected	2870	2870	are	obj_rel_no_comp_across	the authors the architect admires is short	5
5741	expected	2871	2871	laugh	obj_rel_no_comp_across	the authors the architect hates laugh	5
5742	unexpected	2871	2871	laugh	obj_rel_no_comp_across	the authors the architect hates laughs	5
5743	expected	2872	2872	swim	obj_rel_no_comp_across	the authors the architect hates swim	5
5744	unexpected	2872	2872	swim	obj_rel_no_comp_across	the authors the architect hates swims	5
5745	expected	2873	2873	smile	obj_rel_no_comp_across	the authors the architect hates smile	5
5746	unexpected	2873	2873	smile	obj_rel_no_comp_across	the authors the architect hates smiles	5
5747	expected	2874	2874	are	obj_rel_no_comp_across	the authors the architect hates are tall	5
5748	unexpected	2874	2874	are	obj_rel_no_comp_across	the authors the architect hates is tall	5
5749	expected	2875	2875	are	obj_rel_no_comp_across	the authors the architect hates are old	5
5750	unexpected	2875	2875	are	obj_rel_no_comp_across	the authors the architect hates is old	5
5751	expected	2876	2876	are	obj_rel_no_comp_across	the authors the architect hates are young	5
5752	unexpected	2876	2876	are	obj_rel_no_comp_across	the authors the architect hates is young	5
5753	expected	2877	2877	are	obj_rel_no_comp_across	the authors the architect hates are short	5
5754	unexpected	2877	2877	are	obj_rel_no_comp_across	the authors the architect hates is short	5
5755	expected	2878	2878	laugh	obj_rel_no_comp_across	the authors the architect loves laugh	5
5756	unexpected	2878	2878	laugh	obj_rel_no_comp_across	the authors the architect loves laughs	5
5757	expected	2879	2879	swim	obj_rel_no_comp_across	the authors the architect loves swim	5
5758	unexpected	2879	2879	swim	obj_rel_no_comp_across	the authors the architect loves swims	5
5759	expected	2880	2880	smile	obj_rel_no_comp_across	the authors the architect loves smile	5
5760	unexpected	2880	2880	smile	obj_rel_no_comp_across	the authors the architect loves smiles	5
5761	expected	2881	2881	are	obj_rel_no_comp_across	the authors the architect loves are tall	5
5762	unexpected	2881	2881	are	obj_rel_no_comp_across	the authors the architect loves is tall	5
5763	expected	2882	2882	are	obj_rel_no_comp_across	the authors the architect loves are old	5
5764	unexpected	2882	2882	are	obj_rel_no_comp_across	the authors the architect loves is old	5
5765	expected	2883	2883	are	obj_rel_no_comp_across	the authors the architect loves are young	5
5766	unexpected	2883	2883	are	obj_rel_no_comp_across	the authors the architect loves is young	5
