sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
1842	unexpected	921	921	sont	prep	les directeurs derrière les architectes est grand	5,6
1843	expected	922	922	déménagent	prep	les directeurs derrière les architectes déménagent	5
1844	unexpected	922	922	déménagent	prep	les directeurs derrière les architectes déménage	5
1845	expected	923	923	parlent	prep	les directeurs derrière les architectes parlent	5
1846	unexpected	923	923	parlent	prep	les directeurs derrière les architectes parle	5
1847	expected	924	924	retournent	prep	les directeurs derrière les architectes retournent	5
1848	unexpected	924	924	retournent	prep	les directeurs derrière les architectes retourne	5
1849	expected	925	925	sont	prep	les agriculteurs derrière les architectes sont vieux	5
1850	unexpected	925	925	sont	prep	les agriculteurs derrière les architectes est vieux	5
1851	expected	926	926	sont	prep	les agriculteurs derrière les architectes sont jeunes	5,6
1852	unexpected	926	926	sont	prep	les agriculteurs derrière les architectes est jeune	5,6
1853	expected	927	927	sont	prep	les agriculteurs derrière les architectes sont petits	5,6
1854	unexpected	927	927	sont	prep	les agriculteurs derrière les architectes est petit	5,6
1855	expected	928	928	sont	prep	les agriculteurs derrière les architectes sont grands	5,6
1856	unexpected	928	928	sont	prep	les agriculteurs derrière les architectes est grand	5,6
1857	expected	929	929	déménagent	prep	les agriculteurs derrière les architectes déménagent	5
1858	unexpected	929	929	déménagent	prep	les agriculteurs derrière les architectes déménage	5
1859	expected	930	930	parlent	prep	les agriculteurs derrière les architectes parlent	5
1860	unexpected	930	930	parlent	prep	les agriculteurs derrière les architectes parle	5
1861	expected	931	931	retournent	prep	les agriculteurs derrière les architectes retournent	5
1862	unexpected	931	931	retournent	prep	les agriculteurs derrière les architectes retourne	5
1863	expected	932	932	sont	prep	les chirurgiens derrière les architectes sont vieux	5
1864	unexpected	932	932	sont	prep	les chirurgiens derrière les architectes est vieux	5
1865	expected	933	933	sont	prep	les chirurgiens derrière les architectes sont jeunes	5,6
1866	unexpected	933	933	sont	prep	les chirurgiens derrière les architectes est jeune	5,6
1867	expected	934	934	sont	prep	les chirurgiens derrière les architectes sont petits	5,6
1868	unexpected	934	934	sont	prep	les chirurgiens derrière les architectes est petit	5,6
1869	expected	935	935	sont	prep	les chirurgiens derrière les architectes sont grands	5,6
1870	unexpected	935	935	sont	prep	les chirurgiens derrière les architectes est grand	5,6
1871	expected	936	936	déménagent	prep	les chirurgiens derrière les architectes déménagent	5
1872	unexpected	936	936	déménagent	prep	les chirurgiens derrière les architectes déménage	5
1873	expected	937	937	parlent	prep	les chirurgiens derrière les architectes parlent	5
1874	unexpected	937	937	parlent	prep	les chirurgiens derrière les architectes parle	5
1875	expected	938	938	retournent	prep	les chirurgiens derrière les architectes retournent	5
1876	unexpected	938	938	retournent	prep	les chirurgiens derrière les architectes retourne	5
1877	expected	939	939	sont	prep	les sénateurs derrière les architectes sont vieux	5
1878	unexpected	939	939	sont	prep	les sénateurs derrière les architectes est vieux	5
1879	expected	940	940	sont	prep	les sénateurs derrière les architectes sont jeunes	5,6
1880	unexpected	940	940	sont	prep	les sénateurs derrière les architectes est jeune	5,6
1881	expected	941	941	sont	prep	les sénateurs derrière les architectes sont petits	5,6
1882	unexpected	941	941	sont	prep	les sénateurs derrière les architectes est petit	5,6
1883	expected	942	942	sont	prep	les sénateurs derrière les architectes sont grands	5,6
1884	unexpected	942	942	sont	prep	les sénateurs derrière les architectes est grand	5,6
1885	expected	943	943	déménagent	prep	les sénateurs derrière les architectes déménagent	5
1886	unexpected	943	943	déménagent	prep	les sénateurs derrière les architectes déménage	5
1887	expected	944	944	parlent	prep	les sénateurs derrière les architectes parlent	5
1888	unexpected	944	944	parlent	prep	les sénateurs derrière les architectes parle	5
1889	expected	945	945	retournent	prep	les sénateurs derrière les architectes retournent	5
1890	unexpected	945	945	retournent	prep	les sénateurs derrière les architectes retourne	5
1891	expected	946	946	sont	prep	les professeurs derrière les architectes sont vieux	5
1892	unexpected	946	946	sont	prep	les professeurs derrière les architectes est vieux	5
1893	expected	947	947	sont	prep	les professeurs derrière les architectes sont jeunes	5,6
1894	unexpected	947	947	sont	prep	les professeurs derrière les architectes est jeune	5,6
1895	expected	948	948	sont	prep	les professeurs derrière les architectes sont petits	5,6
1896	unexpected	948	948	sont	prep	les professeurs derrière les architectes est petit	5,6
1897	expected	949	949	sont	prep	les professeurs derrière les architectes sont grands	5,6
1898	unexpected	949	949	sont	prep	les professeurs derrière les architectes est grand	5,6
1899	expected	950	950	déménagent	prep	les professeurs derrière les architectes déménagent	5
1900	unexpected	950	950	déménagent	prep	les professeurs derrière les architectes déménage	5
1901	expected	951	951	parlent	prep	les professeurs derrière les architectes parlent	5
1902	unexpected	951	951	parlent	prep	les professeurs derrière les architectes parle	5
1903	expected	952	952	retournent	prep	les professeurs derrière les architectes retournent	5
1904	unexpected	952	952	retournent	prep	les professeurs derrière les architectes retourne	5
1905	expected	953	953	sont	prep	les clients derrière les architectes sont vieux	5
1906	unexpected	953	953	sont	prep	les clients derrière les architectes est vieux	5
1907	expected	954	954	sont	prep	les clients derrière les architectes sont jeunes	5,6
1908	unexpected	954	954	sont	prep	les clients derrière les architectes est jeune	5,6
1909	expected	955	955	sont	prep	les clients derrière les architectes sont petits	5,6
1910	unexpected	955	955	sont	prep	les clients derrière les architectes est petit	5,6
1911	expected	956	956	sont	prep	les clients derrière les architectes sont grands	5,6
1912	unexpected	956	956	sont	prep	les clients derrière les architectes est grand	5,6
1913	expected	957	957	déménagent	prep	les clients derrière les architectes déménagent	5
1914	unexpected	957	957	déménagent	prep	les clients derrière les architectes déménage	5
1915	expected	958	958	parlent	prep	les clients derrière les architectes parlent	5
1916	unexpected	958	958	parlent	prep	les clients derrière les architectes parle	5
1917	expected	959	959	retournent	prep	les clients derrière les architectes retournent	5
1918	unexpected	959	959	retournent	prep	les clients derrière les architectes retourne	5
1919	expected	960	960	sont	prep	les officiers derrière les architectes sont vieux	5
1920	unexpected	960	960	sont	prep	les officiers derrière les architectes est vieux	5
1921	expected	961	961	sont	prep	les officiers derrière les architectes sont jeunes	5,6
1922	unexpected	961	961	sont	prep	les officiers derrière les architectes est jeune	5,6
1923	expected	962	962	sont	prep	les officiers derrière les architectes sont petits	5,6
1924	unexpected	962	962	sont	prep	les officiers derrière les architectes est petit	5,6
1925	expected	963	963	sont	prep	les officiers derrière les architectes sont grands	5,6
1926	unexpected	963	963	sont	prep	les officiers derrière les architectes est grand	5,6
1927	expected	964	964	déménagent	prep	les officiers derrière les architectes déménagent	5
1928	unexpected	964	964	déménagent	prep	les officiers derrière les architectes déménage	5
1929	expected	965	965	parlent	prep	les officiers derrière les architectes parlent	5
1930	unexpected	965	965	parlent	prep	les officiers derrière les architectes parle	5
1931	expected	966	966	retournent	prep	les officiers derrière les architectes retournent	5
1932	unexpected	966	966	retournent	prep	les officiers derrière les architectes retourne	5
1933	expected	967	967	sont	prep	les pilotes derrière les architectes sont vieux	5
1934	unexpected	967	967	sont	prep	les pilotes derrière les architectes est vieux	5
1935	expected	968	968	sont	prep	les pilotes derrière les architectes sont jeunes	5,6
1936	unexpected	968	968	sont	prep	les pilotes derrière les architectes est jeune	5,6
1937	expected	969	969	sont	prep	les pilotes derrière les architectes sont petits	5,6
1938	unexpected	969	969	sont	prep	les pilotes derrière les architectes est petit	5,6
1939	expected	970	970	sont	prep	les pilotes derrière les architectes sont grands	5,6
1940	unexpected	970	970	sont	prep	les pilotes derrière les architectes est grand	5,6
1941	expected	971	971	déménagent	prep	les pilotes derrière les architectes déménagent	5
1942	unexpected	971	971	déménagent	prep	les pilotes derrière les architectes déménage	5
1943	expected	972	972	parlent	prep	les pilotes derrière les architectes parlent	5
1944	unexpected	972	972	parlent	prep	les pilotes derrière les architectes parle	5
1945	expected	973	973	retournent	prep	les pilotes derrière les architectes retournent	5
1946	unexpected	973	973	retournent	prep	les pilotes derrière les architectes retourne	5
1947	expected	974	974	sont	prep	les consultants derrière les architectes sont vieux	5
1948	unexpected	974	974	sont	prep	les consultants derrière les architectes est vieux	5
1949	expected	975	975	sont	prep	les consultants derrière les architectes sont jeunes	5,6
1950	unexpected	975	975	sont	prep	les consultants derrière les architectes est jeune	5,6
1951	expected	976	976	sont	prep	les consultants derrière les architectes sont petits	5,6
1952	unexpected	976	976	sont	prep	les consultants derrière les architectes est petit	5,6
1953	expected	977	977	sont	prep	les consultants derrière les architectes sont grands	5,6
1954	unexpected	977	977	sont	prep	les consultants derrière les architectes est grand	5,6
1955	expected	978	978	déménagent	prep	les consultants derrière les architectes déménagent	5
1956	unexpected	978	978	déménagent	prep	les consultants derrière les architectes déménage	5
1957	expected	979	979	parlent	prep	les consultants derrière les architectes parlent	5
1958	unexpected	979	979	parlent	prep	les consultants derrière les architectes parle	5
1959	expected	980	980	retournent	prep	les consultants derrière les architectes retournent	5
1960	unexpected	980	980	retournent	prep	les consultants derrière les architectes retourne	5
1961	expected	981	981	sont	prep	les auteurs devant les chefs sont vieux	5
1962	unexpected	981	981	sont	prep	les auteurs devant les chefs est vieux	5
1963	expected	982	982	sont	prep	les auteurs devant les chefs sont jeunes	5,6
1964	unexpected	982	982	sont	prep	les auteurs devant les chefs est jeune	5,6
1965	expected	983	983	sont	prep	les auteurs devant les chefs sont petits	5,6
1966	unexpected	983	983	sont	prep	les auteurs devant les chefs est petit	5,6
1967	expected	984	984	sont	prep	les auteurs devant les chefs sont grands	5,6
1968	unexpected	984	984	sont	prep	les auteurs devant les chefs est grand	5,6
1969	expected	985	985	déménagent	prep	les auteurs devant les chefs déménagent	5
1970	unexpected	985	985	déménagent	prep	les auteurs devant les chefs déménage	5
1971	expected	986	986	parlent	prep	les auteurs devant les chefs parlent	5
1972	unexpected	986	986	parlent	prep	les auteurs devant les chefs parle	5
1973	expected	987	987	retournent	prep	les auteurs devant les chefs retournent	5
1974	unexpected	987	987	retournent	prep	les auteurs devant les chefs retourne	5
1975	expected	988	988	sont	prep	les directeurs devant les chefs sont vieux	5
1976	unexpected	988	988	sont	prep	les directeurs devant les chefs est vieux	5
1977	expected	989	989	sont	prep	les directeurs devant les chefs sont jeunes	5,6
1978	unexpected	989	989	sont	prep	les directeurs devant les chefs est jeune	5,6
1979	expected	990	990	sont	prep	les directeurs devant les chefs sont petits	5,6
1980	unexpected	990	990	sont	prep	les directeurs devant les chefs est petit	5,6
1981	expected	991	991	sont	prep	les directeurs devant les chefs sont grands	5,6
1982	unexpected	991	991	sont	prep	les directeurs devant les chefs est grand	5,6
1983	expected	992	992	déménagent	prep	les directeurs devant les chefs déménagent	5
1984	unexpected	992	992	déménagent	prep	les directeurs devant les chefs déménage	5
1985	expected	993	993	parlent	prep	les directeurs devant les chefs parlent	5
1986	unexpected	993	993	parlent	prep	les directeurs devant les chefs parle	5
1987	expected	994	994	retournent	prep	les directeurs devant les chefs retournent	5
1988	unexpected	994	994	retournent	prep	les directeurs devant les chefs retourne	5
1989	expected	995	995	sont	prep	les agriculteurs devant les chefs sont vieux	5
1990	unexpected	995	995	sont	prep	les agriculteurs devant les chefs est vieux	5
1991	expected	996	996	sont	prep	les agriculteurs devant les chefs sont jeunes	5,6
1992	unexpected	996	996	sont	prep	les agriculteurs devant les chefs est jeune	5,6
1993	expected	997	997	sont	prep	les agriculteurs devant les chefs sont petits	5,6
1994	unexpected	997	997	sont	prep	les agriculteurs devant les chefs est petit	5,6
1995	expected	998	998	sont	prep	les agriculteurs devant les chefs sont grands	5,6
1996	unexpected	998	998	sont	prep	les agriculteurs devant les chefs est grand	5,6
1997	expected	999	999	déménagent	prep	les agriculteurs devant les chefs déménagent	5
1998	unexpected	999	999	déménagent	prep	les agriculteurs devant les chefs déménage	5
1999	expected	1000	1000	parlent	prep	les agriculteurs devant les chefs parlent	5
2000	unexpected	1000	1000	parlent	prep	les agriculteurs devant les chefs parle	5
2001	expected	1001	1001	retournent	prep	les agriculteurs devant les chefs retournent	5
2002	unexpected	1001	1001	retournent	prep	les agriculteurs devant les chefs retourne	5
2003	expected	1002	1002	sont	prep	les chirurgiens devant les chefs sont vieux	5
2004	unexpected	1002	1002	sont	prep	les chirurgiens devant les chefs est vieux	5
2005	expected	1003	1003	sont	prep	les chirurgiens devant les chefs sont jeunes	5,6
2006	unexpected	1003	1003	sont	prep	les chirurgiens devant les chefs est jeune	5,6
2007	expected	1004	1004	sont	prep	les chirurgiens devant les chefs sont petits	5,6
2008	unexpected	1004	1004	sont	prep	les chirurgiens devant les chefs est petit	5,6
2009	expected	1005	1005	sont	prep	les chirurgiens devant les chefs sont grands	5,6
2010	unexpected	1005	1005	sont	prep	les chirurgiens devant les chefs est grand	5,6
2011	expected	1006	1006	déménagent	prep	les chirurgiens devant les chefs déménagent	5
2012	unexpected	1006	1006	déménagent	prep	les chirurgiens devant les chefs déménage	5
2013	expected	1007	1007	parlent	prep	les chirurgiens devant les chefs parlent	5
2014	unexpected	1007	1007	parlent	prep	les chirurgiens devant les chefs parle	5
2015	expected	1008	1008	retournent	prep	les chirurgiens devant les chefs retournent	5
2016	unexpected	1008	1008	retournent	prep	les chirurgiens devant les chefs retourne	5
2017	expected	1009	1009	sont	prep	les sénateurs devant les chefs sont vieux	5
2018	unexpected	1009	1009	sont	prep	les sénateurs devant les chefs est vieux	5
2019	expected	1010	1010	sont	prep	les sénateurs devant les chefs sont jeunes	5,6
2020	unexpected	1010	1010	sont	prep	les sénateurs devant les chefs est jeune	5,6
2021	expected	1011	1011	sont	prep	les sénateurs devant les chefs sont petits	5,6
2022	unexpected	1011	1011	sont	prep	les sénateurs devant les chefs est petit	5,6
2023	expected	1012	1012	sont	prep	les sénateurs devant les chefs sont grands	5,6
2024	unexpected	1012	1012	sont	prep	les sénateurs devant les chefs est grand	5,6
2025	expected	1013	1013	déménagent	prep	les sénateurs devant les chefs déménagent	5
2026	unexpected	1013	1013	déménagent	prep	les sénateurs devant les chefs déménage	5
2027	expected	1014	1014	parlent	prep	les sénateurs devant les chefs parlent	5
2028	unexpected	1014	1014	parlent	prep	les sénateurs devant les chefs parle	5
2029	expected	1015	1015	retournent	prep	les sénateurs devant les chefs retournent	5
2030	unexpected	1015	1015	retournent	prep	les sénateurs devant les chefs retourne	5
2031	expected	1016	1016	sont	prep	les professeurs devant les chefs sont vieux	5
2032	unexpected	1016	1016	sont	prep	les professeurs devant les chefs est vieux	5
2033	expected	1017	1017	sont	prep	les professeurs devant les chefs sont jeunes	5,6
2034	unexpected	1017	1017	sont	prep	les professeurs devant les chefs est jeune	5,6
2035	expected	1018	1018	sont	prep	les professeurs devant les chefs sont petits	5,6
2036	unexpected	1018	1018	sont	prep	les professeurs devant les chefs est petit	5,6
2037	expected	1019	1019	sont	prep	les professeurs devant les chefs sont grands	5,6
2038	unexpected	1019	1019	sont	prep	les professeurs devant les chefs est grand	5,6
2039	expected	1020	1020	déménagent	prep	les professeurs devant les chefs déménagent	5
2040	unexpected	1020	1020	déménagent	prep	les professeurs devant les chefs déménage	5
2041	expected	1021	1021	parlent	prep	les professeurs devant les chefs parlent	5
2042	unexpected	1021	1021	parlent	prep	les professeurs devant les chefs parle	5
2043	expected	1022	1022	retournent	prep	les professeurs devant les chefs retournent	5
2044	unexpected	1022	1022	retournent	prep	les professeurs devant les chefs retourne	5
2045	expected	1023	1023	sont	prep	les clients devant les chefs sont vieux	5
2046	unexpected	1023	1023	sont	prep	les clients devant les chefs est vieux	5
2047	expected	1024	1024	sont	prep	les clients devant les chefs sont jeunes	5,6
2048	unexpected	1024	1024	sont	prep	les clients devant les chefs est jeune	5,6
2049	expected	1025	1025	sont	prep	les clients devant les chefs sont petits	5,6
2050	unexpected	1025	1025	sont	prep	les clients devant les chefs est petit	5,6
2051	expected	1026	1026	sont	prep	les clients devant les chefs sont grands	5,6
2052	unexpected	1026	1026	sont	prep	les clients devant les chefs est grand	5,6
2053	expected	1027	1027	déménagent	prep	les clients devant les chefs déménagent	5
2054	unexpected	1027	1027	déménagent	prep	les clients devant les chefs déménage	5
2055	expected	1028	1028	parlent	prep	les clients devant les chefs parlent	5
2056	unexpected	1028	1028	parlent	prep	les clients devant les chefs parle	5
2057	expected	1029	1029	retournent	prep	les clients devant les chefs retournent	5
2058	unexpected	1029	1029	retournent	prep	les clients devant les chefs retourne	5
2059	expected	1030	1030	sont	prep	les officiers devant les chefs sont vieux	5
2060	unexpected	1030	1030	sont	prep	les officiers devant les chefs est vieux	5
2061	expected	1031	1031	sont	prep	les officiers devant les chefs sont jeunes	5,6
2062	unexpected	1031	1031	sont	prep	les officiers devant les chefs est jeune	5,6
2063	expected	1032	1032	sont	prep	les officiers devant les chefs sont petits	5,6
2064	unexpected	1032	1032	sont	prep	les officiers devant les chefs est petit	5,6
2065	expected	1033	1033	sont	prep	les officiers devant les chefs sont grands	5,6
2066	unexpected	1033	1033	sont	prep	les officiers devant les chefs est grand	5,6
2067	expected	1034	1034	déménagent	prep	les officiers devant les chefs déménagent	5
2068	unexpected	1034	1034	déménagent	prep	les officiers devant les chefs déménage	5
2069	expected	1035	1035	parlent	prep	les officiers devant les chefs parlent	5
2070	unexpected	1035	1035	parlent	prep	les officiers devant les chefs parle	5
2071	expected	1036	1036	retournent	prep	les officiers devant les chefs retournent	5
2072	unexpected	1036	1036	retournent	prep	les officiers devant les chefs retourne	5
2073	expected	1037	1037	sont	prep	les pilotes devant les chefs sont vieux	5
2074	unexpected	1037	1037	sont	prep	les pilotes devant les chefs est vieux	5
2075	expected	1038	1038	sont	prep	les pilotes devant les chefs sont jeunes	5,6
2076	unexpected	1038	1038	sont	prep	les pilotes devant les chefs est jeune	5,6
2077	expected	1039	1039	sont	prep	les pilotes devant les chefs sont petits	5,6
2078	unexpected	1039	1039	sont	prep	les pilotes devant les chefs est petit	5,6
2079	expected	1040	1040	sont	prep	les pilotes devant les chefs sont grands	5,6
2080	unexpected	1040	1040	sont	prep	les pilotes devant les chefs est grand	5,6
2081	expected	1041	1041	déménagent	prep	les pilotes devant les chefs déménagent	5
2082	unexpected	1041	1041	déménagent	prep	les pilotes devant les chefs déménage	5
2083	expected	1042	1042	parlent	prep	les pilotes devant les chefs parlent	5
2084	unexpected	1042	1042	parlent	prep	les pilotes devant les chefs parle	5
2085	expected	1043	1043	retournent	prep	les pilotes devant les chefs retournent	5
2086	unexpected	1043	1043	retournent	prep	les pilotes devant les chefs retourne	5
2087	expected	1044	1044	sont	prep	les consultants devant les chefs sont vieux	5
2088	unexpected	1044	1044	sont	prep	les consultants devant les chefs est vieux	5
2089	expected	1045	1045	sont	prep	les consultants devant les chefs sont jeunes	5,6
2090	unexpected	1045	1045	sont	prep	les consultants devant les chefs est jeune	5,6
2091	expected	1046	1046	sont	prep	les consultants devant les chefs sont petits	5,6
2092	unexpected	1046	1046	sont	prep	les consultants devant les chefs est petit	5,6
2093	expected	1047	1047	sont	prep	les consultants devant les chefs sont grands	5,6
2094	unexpected	1047	1047	sont	prep	les consultants devant les chefs est grand	5,6
2095	expected	1048	1048	déménagent	prep	les consultants devant les chefs déménagent	5
2096	unexpected	1048	1048	déménagent	prep	les consultants devant les chefs déménage	5
2097	expected	1049	1049	parlent	prep	les consultants devant les chefs parlent	5
2098	unexpected	1049	1049	parlent	prep	les consultants devant les chefs parle	5
2099	expected	1050	1050	retournent	prep	les consultants devant les chefs retournent	5
2100	unexpected	1050	1050	retournent	prep	les consultants devant les chefs retourne	5
2101	expected	1051	1051	sont	prep	les auteurs derrière les chefs sont vieux	5
2102	unexpected	1051	1051	sont	prep	les auteurs derrière les chefs est vieux	5
2103	expected	1052	1052	sont	prep	les auteurs derrière les chefs sont jeunes	5,6
2104	unexpected	1052	1052	sont	prep	les auteurs derrière les chefs est jeune	5,6
2105	expected	1053	1053	sont	prep	les auteurs derrière les chefs sont petits	5,6
2106	unexpected	1053	1053	sont	prep	les auteurs derrière les chefs est petit	5,6
2107	expected	1054	1054	sont	prep	les auteurs derrière les chefs sont grands	5,6
2108	unexpected	1054	1054	sont	prep	les auteurs derrière les chefs est grand	5,6
2109	expected	1055	1055	déménagent	prep	les auteurs derrière les chefs déménagent	5
2110	unexpected	1055	1055	déménagent	prep	les auteurs derrière les chefs déménage	5
2111	expected	1056	1056	parlent	prep	les auteurs derrière les chefs parlent	5
2112	unexpected	1056	1056	parlent	prep	les auteurs derrière les chefs parle	5
2113	expected	1057	1057	retournent	prep	les auteurs derrière les chefs retournent	5
2114	unexpected	1057	1057	retournent	prep	les auteurs derrière les chefs retourne	5
2115	expected	1058	1058	sont	prep	les directeurs derrière les chefs sont vieux	5
2116	unexpected	1058	1058	sont	prep	les directeurs derrière les chefs est vieux	5
2117	expected	1059	1059	sont	prep	les directeurs derrière les chefs sont jeunes	5,6
2118	unexpected	1059	1059	sont	prep	les directeurs derrière les chefs est jeune	5,6
2119	expected	1060	1060	sont	prep	les directeurs derrière les chefs sont petits	5,6
2120	unexpected	1060	1060	sont	prep	les directeurs derrière les chefs est petit	5,6
2121	expected	1061	1061	sont	prep	les directeurs derrière les chefs sont grands	5,6
2122	unexpected	1061	1061	sont	prep	les directeurs derrière les chefs est grand	5,6
2123	expected	1062	1062	déménagent	prep	les directeurs derrière les chefs déménagent	5
2124	unexpected	1062	1062	déménagent	prep	les directeurs derrière les chefs déménage	5
2125	expected	1063	1063	parlent	prep	les directeurs derrière les chefs parlent	5
2126	unexpected	1063	1063	parlent	prep	les directeurs derrière les chefs parle	5
2127	expected	1064	1064	retournent	prep	les directeurs derrière les chefs retournent	5
2128	unexpected	1064	1064	retournent	prep	les directeurs derrière les chefs retourne	5
2129	expected	1065	1065	sont	prep	les agriculteurs derrière les chefs sont vieux	5
2130	unexpected	1065	1065	sont	prep	les agriculteurs derrière les chefs est vieux	5
2131	expected	1066	1066	sont	prep	les agriculteurs derrière les chefs sont jeunes	5,6
2132	unexpected	1066	1066	sont	prep	les agriculteurs derrière les chefs est jeune	5,6
2133	expected	1067	1067	sont	prep	les agriculteurs derrière les chefs sont petits	5,6
2134	unexpected	1067	1067	sont	prep	les agriculteurs derrière les chefs est petit	5,6
2135	expected	1068	1068	sont	prep	les agriculteurs derrière les chefs sont grands	5,6
2136	unexpected	1068	1068	sont	prep	les agriculteurs derrière les chefs est grand	5,6
2137	expected	1069	1069	déménagent	prep	les agriculteurs derrière les chefs déménagent	5
2138	unexpected	1069	1069	déménagent	prep	les agriculteurs derrière les chefs déménage	5
2139	expected	1070	1070	parlent	prep	les agriculteurs derrière les chefs parlent	5
2140	unexpected	1070	1070	parlent	prep	les agriculteurs derrière les chefs parle	5
2141	expected	1071	1071	retournent	prep	les agriculteurs derrière les chefs retournent	5
2142	unexpected	1071	1071	retournent	prep	les agriculteurs derrière les chefs retourne	5
2143	expected	1072	1072	sont	prep	les chirurgiens derrière les chefs sont vieux	5
2144	unexpected	1072	1072	sont	prep	les chirurgiens derrière les chefs est vieux	5
2145	expected	1073	1073	sont	prep	les chirurgiens derrière les chefs sont jeunes	5,6
2146	unexpected	1073	1073	sont	prep	les chirurgiens derrière les chefs est jeune	5,6
2147	expected	1074	1074	sont	prep	les chirurgiens derrière les chefs sont petits	5,6
2148	unexpected	1074	1074	sont	prep	les chirurgiens derrière les chefs est petit	5,6
2149	expected	1075	1075	sont	prep	les chirurgiens derrière les chefs sont grands	5,6
2150	unexpected	1075	1075	sont	prep	les chirurgiens derrière les chefs est grand	5,6
2151	expected	1076	1076	déménagent	prep	les chirurgiens derrière les chefs déménagent	5
2152	unexpected	1076	1076	déménagent	prep	les chirurgiens derrière les chefs déménage	5
2153	expected	1077	1077	parlent	prep	les chirurgiens derrière les chefs parlent	5
2154	unexpected	1077	1077	parlent	prep	les chirurgiens derrière les chefs parle	5
2155	expected	1078	1078	retournent	prep	les chirurgiens derrière les chefs retournent	5
2156	unexpected	1078	1078	retournent	prep	les chirurgiens derrière les chefs retourne	5
2157	expected	1079	1079	sont	prep	les sénateurs derrière les chefs sont vieux	5
2158	unexpected	1079	1079	sont	prep	les sénateurs derrière les chefs est vieux	5
2159	expected	1080	1080	sont	prep	les sénateurs derrière les chefs sont jeunes	5,6
2160	unexpected	1080	1080	sont	prep	les sénateurs derrière les chefs est jeune	5,6
2161	expected	1081	1081	sont	prep	les sénateurs derrière les chefs sont petits	5,6
2162	unexpected	1081	1081	sont	prep	les sénateurs derrière les chefs est petit	5,6
2163	expected	1082	1082	sont	prep	les sénateurs derrière les chefs sont grands	5,6
2164	unexpected	1082	1082	sont	prep	les sénateurs derrière les chefs est grand	5,6
2165	expected	1083	1083	déménagent	prep	les sénateurs derrière les chefs déménagent	5
2166	unexpected	1083	1083	déménagent	prep	les sénateurs derrière les chefs déménage	5
2167	expected	1084	1084	parlent	prep	les sénateurs derrière les chefs parlent	5
2168	unexpected	1084	1084	parlent	prep	les sénateurs derrière les chefs parle	5
2169	expected	1085	1085	retournent	prep	les sénateurs derrière les chefs retournent	5
2170	unexpected	1085	1085	retournent	prep	les sénateurs derrière les chefs retourne	5
2171	expected	1086	1086	sont	prep	les professeurs derrière les chefs sont vieux	5
2172	unexpected	1086	1086	sont	prep	les professeurs derrière les chefs est vieux	5
2173	expected	1087	1087	sont	prep	les professeurs derrière les chefs sont jeunes	5,6
2174	unexpected	1087	1087	sont	prep	les professeurs derrière les chefs est jeune	5,6
2175	expected	1088	1088	sont	prep	les professeurs derrière les chefs sont petits	5,6
2176	unexpected	1088	1088	sont	prep	les professeurs derrière les chefs est petit	5,6
2177	expected	1089	1089	sont	prep	les professeurs derrière les chefs sont grands	5,6
2178	unexpected	1089	1089	sont	prep	les professeurs derrière les chefs est grand	5,6
2179	expected	1090	1090	déménagent	prep	les professeurs derrière les chefs déménagent	5
2180	unexpected	1090	1090	déménagent	prep	les professeurs derrière les chefs déménage	5
2181	expected	1091	1091	parlent	prep	les professeurs derrière les chefs parlent	5
2182	unexpected	1091	1091	parlent	prep	les professeurs derrière les chefs parle	5
2183	expected	1092	1092	retournent	prep	les professeurs derrière les chefs retournent	5
2184	unexpected	1092	1092	retournent	prep	les professeurs derrière les chefs retourne	5
2185	expected	1093	1093	sont	prep	les clients derrière les chefs sont vieux	5
2186	unexpected	1093	1093	sont	prep	les clients derrière les chefs est vieux	5
2187	expected	1094	1094	sont	prep	les clients derrière les chefs sont jeunes	5,6
2188	unexpected	1094	1094	sont	prep	les clients derrière les chefs est jeune	5,6
2189	expected	1095	1095	sont	prep	les clients derrière les chefs sont petits	5,6
2190	unexpected	1095	1095	sont	prep	les clients derrière les chefs est petit	5,6
2191	expected	1096	1096	sont	prep	les clients derrière les chefs sont grands	5,6
2192	unexpected	1096	1096	sont	prep	les clients derrière les chefs est grand	5,6
2193	expected	1097	1097	déménagent	prep	les clients derrière les chefs déménagent	5
2194	unexpected	1097	1097	déménagent	prep	les clients derrière les chefs déménage	5
2195	expected	1098	1098	parlent	prep	les clients derrière les chefs parlent	5
2196	unexpected	1098	1098	parlent	prep	les clients derrière les chefs parle	5
2197	expected	1099	1099	retournent	prep	les clients derrière les chefs retournent	5
2198	unexpected	1099	1099	retournent	prep	les clients derrière les chefs retourne	5
2199	expected	1100	1100	sont	prep	les officiers derrière les chefs sont vieux	5
2200	unexpected	1100	1100	sont	prep	les officiers derrière les chefs est vieux	5
2201	expected	1101	1101	sont	prep	les officiers derrière les chefs sont jeunes	5,6
2202	unexpected	1101	1101	sont	prep	les officiers derrière les chefs est jeune	5,6
2203	expected	1102	1102	sont	prep	les officiers derrière les chefs sont petits	5,6
2204	unexpected	1102	1102	sont	prep	les officiers derrière les chefs est petit	5,6
2205	expected	1103	1103	sont	prep	les officiers derrière les chefs sont grands	5,6
2206	unexpected	1103	1103	sont	prep	les officiers derrière les chefs est grand	5,6
2207	expected	1104	1104	déménagent	prep	les officiers derrière les chefs déménagent	5
2208	unexpected	1104	1104	déménagent	prep	les officiers derrière les chefs déménage	5
