sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
406	unexpected	203	203	est	vp_coord	le pilote retourne et sont jeunes	4,5
407	expected	204	204	déménage	vp_coord	le consultant retourne et déménage	4
408	unexpected	204	204	déménage	vp_coord	le consultant retourne et déménagent	4
409	expected	205	205	parle	vp_coord	le consultant retourne et parle	4
410	unexpected	205	205	parle	vp_coord	le consultant retourne et parlent	4
411	expected	206	206	retourne	vp_coord	le consultant retourne et retourne	4
412	unexpected	206	206	retourne	vp_coord	le consultant retourne et retournent	4
413	expected	207	207	est	vp_coord	le consultant retourne et est petit	4,5
414	unexpected	207	207	est	vp_coord	le consultant retourne et sont petits	4,5
415	expected	208	208	est	vp_coord	le consultant retourne et est grand	4,5
416	unexpected	208	208	est	vp_coord	le consultant retourne et sont grands	4,5
417	expected	209	209	est	vp_coord	le consultant retourne et est vieux	4
418	unexpected	209	209	est	vp_coord	le consultant retourne et sont vieux	4
419	expected	210	210	est	vp_coord	le consultant retourne et est jeune	4,5
420	unexpected	210	210	est	vp_coord	le consultant retourne et sont jeunes	4,5
421	expected	211	211	déménage	vp_coord	l' auteur est petit et déménage	5
422	unexpected	211	211	déménage	vp_coord	l' auteur est petit et déménagent	5
423	expected	212	212	parle	vp_coord	l' auteur est petit et parle	5
424	unexpected	212	212	parle	vp_coord	l' auteur est petit et parlent	5
425	expected	213	213	retourne	vp_coord	l' auteur est petit et retourne	5
426	unexpected	213	213	retourne	vp_coord	l' auteur est petit et retournent	5
427	expected	214	214	est	vp_coord	l' auteur est petit et est petit	5,6
428	unexpected	214	214	est	vp_coord	l' auteur est petit et sont petits	5,6
429	expected	215	215	est	vp_coord	l' auteur est petit et est grand	5,6
430	unexpected	215	215	est	vp_coord	l' auteur est petit et sont grands	5,6
431	expected	216	216	est	vp_coord	l' auteur est petit et est vieux	5
432	unexpected	216	216	est	vp_coord	l' auteur est petit et sont vieux	5
433	expected	217	217	est	vp_coord	l' auteur est petit et est jeune	5,6
434	unexpected	217	217	est	vp_coord	l' auteur est petit et sont jeunes	5,6
435	expected	218	218	déménage	vp_coord	le directeur est petit et déménage	5
436	unexpected	218	218	déménage	vp_coord	le directeur est petit et déménagent	5
437	expected	219	219	parle	vp_coord	le directeur est petit et parle	5
438	unexpected	219	219	parle	vp_coord	le directeur est petit et parlent	5
439	expected	220	220	retourne	vp_coord	le directeur est petit et retourne	5
440	unexpected	220	220	retourne	vp_coord	le directeur est petit et retournent	5
441	expected	221	221	est	vp_coord	le directeur est petit et est petit	5,6
442	unexpected	221	221	est	vp_coord	le directeur est petit et sont petits	5,6
443	expected	222	222	est	vp_coord	le directeur est petit et est grand	5,6
444	unexpected	222	222	est	vp_coord	le directeur est petit et sont grands	5,6
445	expected	223	223	est	vp_coord	le directeur est petit et est vieux	5
446	unexpected	223	223	est	vp_coord	le directeur est petit et sont vieux	5
447	expected	224	224	est	vp_coord	le directeur est petit et est jeune	5,6
448	unexpected	224	224	est	vp_coord	le directeur est petit et sont jeunes	5,6
449	expected	225	225	déménage	vp_coord	l' agriculteur est petit et déménage	5
450	unexpected	225	225	déménage	vp_coord	l' agriculteur est petit et déménagent	5
451	expected	226	226	parle	vp_coord	l' agriculteur est petit et parle	5
452	unexpected	226	226	parle	vp_coord	l' agriculteur est petit et parlent	5
453	expected	227	227	retourne	vp_coord	l' agriculteur est petit et retourne	5
454	unexpected	227	227	retourne	vp_coord	l' agriculteur est petit et retournent	5
455	expected	228	228	est	vp_coord	l' agriculteur est petit et est petit	5,6
456	unexpected	228	228	est	vp_coord	l' agriculteur est petit et sont petits	5,6
457	expected	229	229	est	vp_coord	l' agriculteur est petit et est grand	5,6
458	unexpected	229	229	est	vp_coord	l' agriculteur est petit et sont grands	5,6
459	expected	230	230	est	vp_coord	l' agriculteur est petit et est vieux	5
460	unexpected	230	230	est	vp_coord	l' agriculteur est petit et sont vieux	5
461	expected	231	231	est	vp_coord	l' agriculteur est petit et est jeune	5,6
462	unexpected	231	231	est	vp_coord	l' agriculteur est petit et sont jeunes	5,6
463	expected	232	232	déménage	vp_coord	le chirurgien est petit et déménage	5
464	unexpected	232	232	déménage	vp_coord	le chirurgien est petit et déménagent	5
465	expected	233	233	parle	vp_coord	le chirurgien est petit et parle	5
466	unexpected	233	233	parle	vp_coord	le chirurgien est petit et parlent	5
467	expected	234	234	retourne	vp_coord	le chirurgien est petit et retourne	5
468	unexpected	234	234	retourne	vp_coord	le chirurgien est petit et retournent	5
469	expected	235	235	est	vp_coord	le chirurgien est petit et est petit	5,6
470	unexpected	235	235	est	vp_coord	le chirurgien est petit et sont petits	5,6
471	expected	236	236	est	vp_coord	le chirurgien est petit et est grand	5,6
472	unexpected	236	236	est	vp_coord	le chirurgien est petit et sont grands	5,6
473	expected	237	237	est	vp_coord	le chirurgien est petit et est vieux	5
474	unexpected	237	237	est	vp_coord	le chirurgien est petit et sont vieux	5
475	expected	238	238	est	vp_coord	le chirurgien est petit et est jeune	5,6
476	unexpected	238	238	est	vp_coord	le chirurgien est petit et sont jeunes	5,6
477	expected	239	239	déménage	vp_coord	le sénateur est petit et déménage	5
478	unexpected	239	239	déménage	vp_coord	le sénateur est petit et déménagent	5
479	expected	240	240	parle	vp_coord	le sénateur est petit et parle	5
480	unexpected	240	240	parle	vp_coord	le sénateur est petit et parlent	5
481	expected	241	241	retourne	vp_coord	le sénateur est petit et retourne	5
482	unexpected	241	241	retourne	vp_coord	le sénateur est petit et retournent	5
483	expected	242	242	est	vp_coord	le sénateur est petit et est petit	5,6
484	unexpected	242	242	est	vp_coord	le sénateur est petit et sont petits	5,6
485	expected	243	243	est	vp_coord	le sénateur est petit et est grand	5,6
486	unexpected	243	243	est	vp_coord	le sénateur est petit et sont grands	5,6
487	expected	244	244	est	vp_coord	le sénateur est petit et est vieux	5
488	unexpected	244	244	est	vp_coord	le sénateur est petit et sont vieux	5
489	expected	245	245	est	vp_coord	le sénateur est petit et est jeune	5,6
490	unexpected	245	245	est	vp_coord	le sénateur est petit et sont jeunes	5,6
491	expected	246	246	déménage	vp_coord	le professeur est petit et déménage	5
492	unexpected	246	246	déménage	vp_coord	le professeur est petit et déménagent	5
493	expected	247	247	parle	vp_coord	le professeur est petit et parle	5
494	unexpected	247	247	parle	vp_coord	le professeur est petit et parlent	5
495	expected	248	248	retourne	vp_coord	le professeur est petit et retourne	5
496	unexpected	248	248	retourne	vp_coord	le professeur est petit et retournent	5
497	expected	249	249	est	vp_coord	le professeur est petit et est petit	5,6
498	unexpected	249	249	est	vp_coord	le professeur est petit et sont petits	5,6
499	expected	250	250	est	vp_coord	le professeur est petit et est grand	5,6
500	unexpected	250	250	est	vp_coord	le professeur est petit et sont grands	5,6
501	expected	251	251	est	vp_coord	le professeur est petit et est vieux	5
502	unexpected	251	251	est	vp_coord	le professeur est petit et sont vieux	5
503	expected	252	252	est	vp_coord	le professeur est petit et est jeune	5,6
504	unexpected	252	252	est	vp_coord	le professeur est petit et sont jeunes	5,6
505	expected	253	253	déménage	vp_coord	le client est petit et déménage	5
506	unexpected	253	253	déménage	vp_coord	le client est petit et déménagent	5
507	expected	254	254	parle	vp_coord	le client est petit et parle	5
508	unexpected	254	254	parle	vp_coord	le client est petit et parlent	5
509	expected	255	255	retourne	vp_coord	le client est petit et retourne	5
510	unexpected	255	255	retourne	vp_coord	le client est petit et retournent	5
511	expected	256	256	est	vp_coord	le client est petit et est petit	5,6
512	unexpected	256	256	est	vp_coord	le client est petit et sont petits	5,6
513	expected	257	257	est	vp_coord	le client est petit et est grand	5,6
514	unexpected	257	257	est	vp_coord	le client est petit et sont grands	5,6
515	expected	258	258	est	vp_coord	le client est petit et est vieux	5
516	unexpected	258	258	est	vp_coord	le client est petit et sont vieux	5
517	expected	259	259	est	vp_coord	le client est petit et est jeune	5,6
518	unexpected	259	259	est	vp_coord	le client est petit et sont jeunes	5,6
519	expected	260	260	déménage	vp_coord	l' officier est petit et déménage	5
520	unexpected	260	260	déménage	vp_coord	l' officier est petit et déménagent	5
521	expected	261	261	parle	vp_coord	l' officier est petit et parle	5
522	unexpected	261	261	parle	vp_coord	l' officier est petit et parlent	5
523	expected	262	262	retourne	vp_coord	l' officier est petit et retourne	5
524	unexpected	262	262	retourne	vp_coord	l' officier est petit et retournent	5
525	expected	263	263	est	vp_coord	l' officier est petit et est petit	5,6
526	unexpected	263	263	est	vp_coord	l' officier est petit et sont petits	5,6
527	expected	264	264	est	vp_coord	l' officier est petit et est grand	5,6
528	unexpected	264	264	est	vp_coord	l' officier est petit et sont grands	5,6
529	expected	265	265	est	vp_coord	l' officier est petit et est vieux	5
530	unexpected	265	265	est	vp_coord	l' officier est petit et sont vieux	5
531	expected	266	266	est	vp_coord	l' officier est petit et est jeune	5,6
532	unexpected	266	266	est	vp_coord	l' officier est petit et sont jeunes	5,6
533	expected	267	267	déménage	vp_coord	le pilote est petit et déménage	5
534	unexpected	267	267	déménage	vp_coord	le pilote est petit et déménagent	5
535	expected	268	268	parle	vp_coord	le pilote est petit et parle	5
536	unexpected	268	268	parle	vp_coord	le pilote est petit et parlent	5
537	expected	269	269	retourne	vp_coord	le pilote est petit et retourne	5
538	unexpected	269	269	retourne	vp_coord	le pilote est petit et retournent	5
539	expected	270	270	est	vp_coord	le pilote est petit et est petit	5,6
540	unexpected	270	270	est	vp_coord	le pilote est petit et sont petits	5,6
541	expected	271	271	est	vp_coord	le pilote est petit et est grand	5,6
542	unexpected	271	271	est	vp_coord	le pilote est petit et sont grands	5,6
543	expected	272	272	est	vp_coord	le pilote est petit et est vieux	5
544	unexpected	272	272	est	vp_coord	le pilote est petit et sont vieux	5
545	expected	273	273	est	vp_coord	le pilote est petit et est jeune	5,6
546	unexpected	273	273	est	vp_coord	le pilote est petit et sont jeunes	5,6
547	expected	274	274	déménage	vp_coord	le consultant est petit et déménage	5
548	unexpected	274	274	déménage	vp_coord	le consultant est petit et déménagent	5
549	expected	275	275	parle	vp_coord	le consultant est petit et parle	5
550	unexpected	275	275	parle	vp_coord	le consultant est petit et parlent	5
551	expected	276	276	retourne	vp_coord	le consultant est petit et retourne	5
552	unexpected	276	276	retourne	vp_coord	le consultant est petit et retournent	5
553	expected	277	277	est	vp_coord	le consultant est petit et est petit	5,6
554	unexpected	277	277	est	vp_coord	le consultant est petit et sont petits	5,6
555	expected	278	278	est	vp_coord	le consultant est petit et est grand	5,6
556	unexpected	278	278	est	vp_coord	le consultant est petit et sont grands	5,6
557	expected	279	279	est	vp_coord	le consultant est petit et est vieux	5
558	unexpected	279	279	est	vp_coord	le consultant est petit et sont vieux	5
559	expected	280	280	est	vp_coord	le consultant est petit et est jeune	5,6
560	unexpected	280	280	est	vp_coord	le consultant est petit et sont jeunes	5,6
561	expected	281	281	déménage	vp_coord	l' auteur est grand et déménage	5
562	unexpected	281	281	déménage	vp_coord	l' auteur est grand et déménagent	5
563	expected	282	282	parle	vp_coord	l' auteur est grand et parle	5
564	unexpected	282	282	parle	vp_coord	l' auteur est grand et parlent	5
565	expected	283	283	retourne	vp_coord	l' auteur est grand et retourne	5
566	unexpected	283	283	retourne	vp_coord	l' auteur est grand et retournent	5
567	expected	284	284	est	vp_coord	l' auteur est grand et est petit	5,6
568	unexpected	284	284	est	vp_coord	l' auteur est grand et sont petits	5,6
569	expected	285	285	est	vp_coord	l' auteur est grand et est grand	5,6
570	unexpected	285	285	est	vp_coord	l' auteur est grand et sont grands	5,6
571	expected	286	286	est	vp_coord	l' auteur est grand et est vieux	5
572	unexpected	286	286	est	vp_coord	l' auteur est grand et sont vieux	5
573	expected	287	287	est	vp_coord	l' auteur est grand et est jeune	5,6
574	unexpected	287	287	est	vp_coord	l' auteur est grand et sont jeunes	5,6
575	expected	288	288	déménage	vp_coord	le directeur est grand et déménage	5
576	unexpected	288	288	déménage	vp_coord	le directeur est grand et déménagent	5
577	expected	289	289	parle	vp_coord	le directeur est grand et parle	5
578	unexpected	289	289	parle	vp_coord	le directeur est grand et parlent	5
579	expected	290	290	retourne	vp_coord	le directeur est grand et retourne	5
580	unexpected	290	290	retourne	vp_coord	le directeur est grand et retournent	5
581	expected	291	291	est	vp_coord	le directeur est grand et est petit	5,6
582	unexpected	291	291	est	vp_coord	le directeur est grand et sont petits	5,6
583	expected	292	292	est	vp_coord	le directeur est grand et est grand	5,6
584	unexpected	292	292	est	vp_coord	le directeur est grand et sont grands	5,6
585	expected	293	293	est	vp_coord	le directeur est grand et est vieux	5
586	unexpected	293	293	est	vp_coord	le directeur est grand et sont vieux	5
587	expected	294	294	est	vp_coord	le directeur est grand et est jeune	5,6
588	unexpected	294	294	est	vp_coord	le directeur est grand et sont jeunes	5,6
589	expected	295	295	déménage	vp_coord	l' agriculteur est grand et déménage	5
590	unexpected	295	295	déménage	vp_coord	l' agriculteur est grand et déménagent	5
591	expected	296	296	parle	vp_coord	l' agriculteur est grand et parle	5
592	unexpected	296	296	parle	vp_coord	l' agriculteur est grand et parlent	5
593	expected	297	297	retourne	vp_coord	l' agriculteur est grand et retourne	5
594	unexpected	297	297	retourne	vp_coord	l' agriculteur est grand et retournent	5
595	expected	298	298	est	vp_coord	l' agriculteur est grand et est petit	5,6
596	unexpected	298	298	est	vp_coord	l' agriculteur est grand et sont petits	5,6
597	expected	299	299	est	vp_coord	l' agriculteur est grand et est grand	5,6
598	unexpected	299	299	est	vp_coord	l' agriculteur est grand et sont grands	5,6
599	expected	300	300	est	vp_coord	l' agriculteur est grand et est vieux	5
600	unexpected	300	300	est	vp_coord	l' agriculteur est grand et sont vieux	5
601	expected	301	301	est	vp_coord	l' agriculteur est grand et est jeune	5,6
602	unexpected	301	301	est	vp_coord	l' agriculteur est grand et sont jeunes	5,6
603	expected	302	302	déménage	vp_coord	le chirurgien est grand et déménage	5
604	unexpected	302	302	déménage	vp_coord	le chirurgien est grand et déménagent	5
605	expected	303	303	parle	vp_coord	le chirurgien est grand et parle	5
606	unexpected	303	303	parle	vp_coord	le chirurgien est grand et parlent	5
607	expected	304	304	retourne	vp_coord	le chirurgien est grand et retourne	5
608	unexpected	304	304	retourne	vp_coord	le chirurgien est grand et retournent	5
609	expected	305	305	est	vp_coord	le chirurgien est grand et est petit	5,6
610	unexpected	305	305	est	vp_coord	le chirurgien est grand et sont petits	5,6
611	expected	306	306	est	vp_coord	le chirurgien est grand et est grand	5,6
612	unexpected	306	306	est	vp_coord	le chirurgien est grand et sont grands	5,6
613	expected	307	307	est	vp_coord	le chirurgien est grand et est vieux	5
614	unexpected	307	307	est	vp_coord	le chirurgien est grand et sont vieux	5
615	expected	308	308	est	vp_coord	le chirurgien est grand et est jeune	5,6
616	unexpected	308	308	est	vp_coord	le chirurgien est grand et sont jeunes	5,6
617	expected	309	309	déménage	vp_coord	le sénateur est grand et déménage	5
618	unexpected	309	309	déménage	vp_coord	le sénateur est grand et déménagent	5
619	expected	310	310	parle	vp_coord	le sénateur est grand et parle	5
620	unexpected	310	310	parle	vp_coord	le sénateur est grand et parlent	5
621	expected	311	311	retourne	vp_coord	le sénateur est grand et retourne	5
622	unexpected	311	311	retourne	vp_coord	le sénateur est grand et retournent	5
623	expected	312	312	est	vp_coord	le sénateur est grand et est petit	5,6
624	unexpected	312	312	est	vp_coord	le sénateur est grand et sont petits	5,6
625	expected	313	313	est	vp_coord	le sénateur est grand et est grand	5,6
626	unexpected	313	313	est	vp_coord	le sénateur est grand et sont grands	5,6
627	expected	314	314	est	vp_coord	le sénateur est grand et est vieux	5
628	unexpected	314	314	est	vp_coord	le sénateur est grand et sont vieux	5
629	expected	315	315	est	vp_coord	le sénateur est grand et est jeune	5,6
630	unexpected	315	315	est	vp_coord	le sénateur est grand et sont jeunes	5,6
631	expected	316	316	déménage	vp_coord	le professeur est grand et déménage	5
632	unexpected	316	316	déménage	vp_coord	le professeur est grand et déménagent	5
633	expected	317	317	parle	vp_coord	le professeur est grand et parle	5
634	unexpected	317	317	parle	vp_coord	le professeur est grand et parlent	5
635	expected	318	318	retourne	vp_coord	le professeur est grand et retourne	5
636	unexpected	318	318	retourne	vp_coord	le professeur est grand et retournent	5
637	expected	319	319	est	vp_coord	le professeur est grand et est petit	5,6
638	unexpected	319	319	est	vp_coord	le professeur est grand et sont petits	5,6
639	expected	320	320	est	vp_coord	le professeur est grand et est grand	5,6
640	unexpected	320	320	est	vp_coord	le professeur est grand et sont grands	5,6
641	expected	321	321	est	vp_coord	le professeur est grand et est vieux	5
642	unexpected	321	321	est	vp_coord	le professeur est grand et sont vieux	5
643	expected	322	322	est	vp_coord	le professeur est grand et est jeune	5,6
644	unexpected	322	322	est	vp_coord	le professeur est grand et sont jeunes	5,6
645	expected	323	323	déménage	vp_coord	le client est grand et déménage	5
646	unexpected	323	323	déménage	vp_coord	le client est grand et déménagent	5
647	expected	324	324	parle	vp_coord	le client est grand et parle	5
648	unexpected	324	324	parle	vp_coord	le client est grand et parlent	5
649	expected	325	325	retourne	vp_coord	le client est grand et retourne	5
650	unexpected	325	325	retourne	vp_coord	le client est grand et retournent	5
651	expected	326	326	est	vp_coord	le client est grand et est petit	5,6
652	unexpected	326	326	est	vp_coord	le client est grand et sont petits	5,6
653	expected	327	327	est	vp_coord	le client est grand et est grand	5,6
654	unexpected	327	327	est	vp_coord	le client est grand et sont grands	5,6
655	expected	328	328	est	vp_coord	le client est grand et est vieux	5
656	unexpected	328	328	est	vp_coord	le client est grand et sont vieux	5
657	expected	329	329	est	vp_coord	le client est grand et est jeune	5,6
658	unexpected	329	329	est	vp_coord	le client est grand et sont jeunes	5,6
659	expected	330	330	déménage	vp_coord	l' officier est grand et déménage	5
660	unexpected	330	330	déménage	vp_coord	l' officier est grand et déménagent	5
661	expected	331	331	parle	vp_coord	l' officier est grand et parle	5
662	unexpected	331	331	parle	vp_coord	l' officier est grand et parlent	5
663	expected	332	332	retourne	vp_coord	l' officier est grand et retourne	5
664	unexpected	332	332	retourne	vp_coord	l' officier est grand et retournent	5
665	expected	333	333	est	vp_coord	l' officier est grand et est petit	5,6
666	unexpected	333	333	est	vp_coord	l' officier est grand et sont petits	5,6
667	expected	334	334	est	vp_coord	l' officier est grand et est grand	5,6
668	unexpected	334	334	est	vp_coord	l' officier est grand et sont grands	5,6
669	expected	335	335	est	vp_coord	l' officier est grand et est vieux	5
670	unexpected	335	335	est	vp_coord	l' officier est grand et sont vieux	5
671	expected	336	336	est	vp_coord	l' officier est grand et est jeune	5,6
672	unexpected	336	336	est	vp_coord	l' officier est grand et sont jeunes	5,6
673	expected	337	337	déménage	vp_coord	le pilote est grand et déménage	5
674	unexpected	337	337	déménage	vp_coord	le pilote est grand et déménagent	5
675	expected	338	338	parle	vp_coord	le pilote est grand et parle	5
676	unexpected	338	338	parle	vp_coord	le pilote est grand et parlent	5
677	expected	339	339	retourne	vp_coord	le pilote est grand et retourne	5
678	unexpected	339	339	retourne	vp_coord	le pilote est grand et retournent	5
679	expected	340	340	est	vp_coord	le pilote est grand et est petit	5,6
680	unexpected	340	340	est	vp_coord	le pilote est grand et sont petits	5,6
681	expected	341	341	est	vp_coord	le pilote est grand et est grand	5,6
682	unexpected	341	341	est	vp_coord	le pilote est grand et sont grands	5,6
683	expected	342	342	est	vp_coord	le pilote est grand et est vieux	5
684	unexpected	342	342	est	vp_coord	le pilote est grand et sont vieux	5
685	expected	343	343	est	vp_coord	le pilote est grand et est jeune	5,6
686	unexpected	343	343	est	vp_coord	le pilote est grand et sont jeunes	5,6
687	expected	344	344	déménage	vp_coord	le consultant est grand et déménage	5
688	unexpected	344	344	déménage	vp_coord	le consultant est grand et déménagent	5
689	expected	345	345	parle	vp_coord	le consultant est grand et parle	5
690	unexpected	345	345	parle	vp_coord	le consultant est grand et parlent	5
691	expected	346	346	retourne	vp_coord	le consultant est grand et retourne	5
692	unexpected	346	346	retourne	vp_coord	le consultant est grand et retournent	5
693	expected	347	347	est	vp_coord	le consultant est grand et est petit	5,6
694	unexpected	347	347	est	vp_coord	le consultant est grand et sont petits	5,6
695	expected	348	348	est	vp_coord	le consultant est grand et est grand	5,6
696	unexpected	348	348	est	vp_coord	le consultant est grand et sont grands	5,6
697	expected	349	349	est	vp_coord	le consultant est grand et est vieux	5
698	unexpected	349	349	est	vp_coord	le consultant est grand et sont vieux	5
699	expected	350	350	est	vp_coord	le consultant est grand et est jeune	5,6
700	unexpected	350	350	est	vp_coord	le consultant est grand et sont jeunes	5,6
701	expected	351	351	déménage	vp_coord	l' auteur est vieux et déménage	5
702	unexpected	351	351	déménage	vp_coord	l' auteur est vieux et déménagent	5
703	expected	352	352	parle	vp_coord	l' auteur est vieux et parle	5
704	unexpected	352	352	parle	vp_coord	l' auteur est vieux et parlent	5
705	expected	353	353	retourne	vp_coord	l' auteur est vieux et retourne	5
706	unexpected	353	353	retourne	vp_coord	l' auteur est vieux et retournent	5
707	expected	354	354	est	vp_coord	l' auteur est vieux et est petit	5,6
708	unexpected	354	354	est	vp_coord	l' auteur est vieux et sont petits	5,6
709	expected	355	355	est	vp_coord	l' auteur est vieux et est grand	5,6
710	unexpected	355	355	est	vp_coord	l' auteur est vieux et sont grands	5,6
711	expected	356	356	est	vp_coord	l' auteur est vieux et est vieux	5
712	unexpected	356	356	est	vp_coord	l' auteur est vieux et sont vieux	5
713	expected	357	357	est	vp_coord	l' auteur est vieux et est jeune	5,6
714	unexpected	357	357	est	vp_coord	l' auteur est vieux et sont jeunes	5,6
715	expected	358	358	déménage	vp_coord	le directeur est vieux et déménage	5
716	unexpected	358	358	déménage	vp_coord	le directeur est vieux et déménagent	5
717	expected	359	359	parle	vp_coord	le directeur est vieux et parle	5
718	unexpected	359	359	parle	vp_coord	le directeur est vieux et parlent	5
719	expected	360	360	retourne	vp_coord	le directeur est vieux et retourne	5
720	unexpected	360	360	retourne	vp_coord	le directeur est vieux et retournent	5
721	expected	361	361	est	vp_coord	le directeur est vieux et est petit	5,6
722	unexpected	361	361	est	vp_coord	le directeur est vieux et sont petits	5,6
723	expected	362	362	est	vp_coord	le directeur est vieux et est grand	5,6
724	unexpected	362	362	est	vp_coord	le directeur est vieux et sont grands	5,6
725	expected	363	363	est	vp_coord	le directeur est vieux et est vieux	5
726	unexpected	363	363	est	vp_coord	le directeur est vieux et sont vieux	5
727	expected	364	364	est	vp_coord	le directeur est vieux et est jeune	5,6
728	unexpected	364	364	est	vp_coord	le directeur est vieux et sont jeunes	5,6
729	expected	365	365	déménage	vp_coord	l' agriculteur est vieux et déménage	5
730	unexpected	365	365	déménage	vp_coord	l' agriculteur est vieux et déménagent	5
731	expected	366	366	parle	vp_coord	l' agriculteur est vieux et parle	5
732	unexpected	366	366	parle	vp_coord	l' agriculteur est vieux et parlent	5
733	expected	367	367	retourne	vp_coord	l' agriculteur est vieux et retourne	5
734	unexpected	367	367	retourne	vp_coord	l' agriculteur est vieux et retournent	5
735	expected	368	368	est	vp_coord	l' agriculteur est vieux et est petit	5,6
736	unexpected	368	368	est	vp_coord	l' agriculteur est vieux et sont petits	5,6
737	expected	369	369	est	vp_coord	l' agriculteur est vieux et est grand	5,6
738	unexpected	369	369	est	vp_coord	l' agriculteur est vieux et sont grands	5,6
739	expected	370	370	est	vp_coord	l' agriculteur est vieux et est vieux	5
740	unexpected	370	370	est	vp_coord	l' agriculteur est vieux et sont vieux	5
741	expected	371	371	est	vp_coord	l' agriculteur est vieux et est jeune	5,6
742	unexpected	371	371	est	vp_coord	l' agriculteur est vieux et sont jeunes	5,6
743	expected	372	372	déménage	vp_coord	le chirurgien est vieux et déménage	5
744	unexpected	372	372	déménage	vp_coord	le chirurgien est vieux et déménagent	5
745	expected	373	373	parle	vp_coord	le chirurgien est vieux et parle	5
746	unexpected	373	373	parle	vp_coord	le chirurgien est vieux et parlent	5
747	expected	374	374	retourne	vp_coord	le chirurgien est vieux et retourne	5
748	unexpected	374	374	retourne	vp_coord	le chirurgien est vieux et retournent	5
749	expected	375	375	est	vp_coord	le chirurgien est vieux et est petit	5,6
750	unexpected	375	375	est	vp_coord	le chirurgien est vieux et sont petits	5,6
751	expected	376	376	est	vp_coord	le chirurgien est vieux et est grand	5,6
752	unexpected	376	376	est	vp_coord	le chirurgien est vieux et sont grands	5,6
753	expected	377	377	est	vp_coord	le chirurgien est vieux et est vieux	5
754	unexpected	377	377	est	vp_coord	le chirurgien est vieux et sont vieux	5
755	expected	378	378	est	vp_coord	le chirurgien est vieux et est jeune	5,6
756	unexpected	378	378	est	vp_coord	le chirurgien est vieux et sont jeunes	5,6
757	expected	379	379	déménage	vp_coord	le sénateur est vieux et déménage	5
758	unexpected	379	379	déménage	vp_coord	le sénateur est vieux et déménagent	5
759	expected	380	380	parle	vp_coord	le sénateur est vieux et parle	5
760	unexpected	380	380	parle	vp_coord	le sénateur est vieux et parlent	5
761	expected	381	381	retourne	vp_coord	le sénateur est vieux et retourne	5
762	unexpected	381	381	retourne	vp_coord	le sénateur est vieux et retournent	5
763	expected	382	382	est	vp_coord	le sénateur est vieux et est petit	5,6
764	unexpected	382	382	est	vp_coord	le sénateur est vieux et sont petits	5,6
765	expected	383	383	est	vp_coord	le sénateur est vieux et est grand	5,6
766	unexpected	383	383	est	vp_coord	le sénateur est vieux et sont grands	5,6
767	expected	384	384	est	vp_coord	le sénateur est vieux et est vieux	5
768	unexpected	384	384	est	vp_coord	le sénateur est vieux et sont vieux	5
769	expected	385	385	est	vp_coord	le sénateur est vieux et est jeune	5,6
770	unexpected	385	385	est	vp_coord	le sénateur est vieux et sont jeunes	5,6
771	expected	386	386	déménage	vp_coord	le professeur est vieux et déménage	5
772	unexpected	386	386	déménage	vp_coord	le professeur est vieux et déménagent	5
773	expected	387	387	parle	vp_coord	le professeur est vieux et parle	5
774	unexpected	387	387	parle	vp_coord	le professeur est vieux et parlent	5
775	expected	388	388	retourne	vp_coord	le professeur est vieux et retourne	5
776	unexpected	388	388	retourne	vp_coord	le professeur est vieux et retournent	5
777	expected	389	389	est	vp_coord	le professeur est vieux et est petit	5,6
778	unexpected	389	389	est	vp_coord	le professeur est vieux et sont petits	5,6
779	expected	390	390	est	vp_coord	le professeur est vieux et est grand	5,6
780	unexpected	390	390	est	vp_coord	le professeur est vieux et sont grands	5,6
781	expected	391	391	est	vp_coord	le professeur est vieux et est vieux	5
782	unexpected	391	391	est	vp_coord	le professeur est vieux et sont vieux	5
783	expected	392	392	est	vp_coord	le professeur est vieux et est jeune	5,6
784	unexpected	392	392	est	vp_coord	le professeur est vieux et sont jeunes	5,6
785	expected	393	393	déménage	vp_coord	le client est vieux et déménage	5
786	unexpected	393	393	déménage	vp_coord	le client est vieux et déménagent	5
787	expected	394	394	parle	vp_coord	le client est vieux et parle	5
788	unexpected	394	394	parle	vp_coord	le client est vieux et parlent	5
789	expected	395	395	retourne	vp_coord	le client est vieux et retourne	5
790	unexpected	395	395	retourne	vp_coord	le client est vieux et retournent	5
791	expected	396	396	est	vp_coord	le client est vieux et est petit	5,6
792	unexpected	396	396	est	vp_coord	le client est vieux et sont petits	5,6
793	expected	397	397	est	vp_coord	le client est vieux et est grand	5,6
794	unexpected	397	397	est	vp_coord	le client est vieux et sont grands	5,6
795	expected	398	398	est	vp_coord	le client est vieux et est vieux	5
796	unexpected	398	398	est	vp_coord	le client est vieux et sont vieux	5
797	expected	399	399	est	vp_coord	le client est vieux et est jeune	5,6
798	unexpected	399	399	est	vp_coord	le client est vieux et sont jeunes	5,6
799	expected	400	400	déménage	vp_coord	l' officier est vieux et déménage	5
800	unexpected	400	400	déménage	vp_coord	l' officier est vieux et déménagent	5
801	expected	401	401	parle	vp_coord	l' officier est vieux et parle	5
802	unexpected	401	401	parle	vp_coord	l' officier est vieux et parlent	5
803	expected	402	402	retourne	vp_coord	l' officier est vieux et retourne	5
804	unexpected	402	402	retourne	vp_coord	l' officier est vieux et retournent	5
